,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Bmi & Hepatitis B & Military,0.32541538344753673,0.39570462335972145,Bmi,0.24993288812060638,Military,0.038858061486872715,Hepatitis B,-0.07075582716496527,57.36005335882455
Bmi & Polio & Population,0.3819825464395449,0.39567670247271186,Population,0.23250553182441033,Polio,0.10249115205625181,Bmi,3.128662440232688e-09,52.472913561457446
Bmi & Thinness 1-19 Years & Thinness 5-9 Years,0.3834875642757479,0.39525187651032334,Bmi,0.1837603130813822,Thinness 5-9 Years,-0.36344739217000566,Thinness 1-19 Years,-0.271684822249332,65.76951541027518
Bmi & Gdp & Population,0.4225206765371653,0.394869585776206,Population,0.23180808122209212,Gdp,0.0002245432337668226,Bmi,3.572025174670805e-09,59.3752320543596
Bmi & Diphtheria & Total Expenditure,0.39997330594936586,0.39281536926485405,Diphtheria,0.23261480249548588,Total Expenditure,0.11135467249932843,Bmi,0.08985154671354842,50.989104520629596
Hepatitis B & Hiv/Aids & Military,0.406072520071066,0.39196431776277385,Hiv/Aids,0.05810549822714714,Military,-1.0779696920542494,Hepatitis B,0.03251614593051758,67.28053367928806
Bmi & Measles & Thinness 5-9 Years,0.3827768671416075,0.3910059353382648,Bmi,0.19673880186282844,Thinness 5-9 Years,2.6843509993204704e-05,Measles,-0.5729778870716103,65.00669618481174
Bmi & Diphtheria & Fdi,0.39810615668166893,0.3900139722269603,Fdi,0.22512242243155905,Diphtheria,0.11965508016711794,Bmi,0.018457774513396974,51.150327144529186
Alcohol & Bmi & Total Expenditure,0.37651124508987455,0.3898211937738786,Total Expenditure,0.5431935271875108,Bmi,0.21633399628727443,Alcohol,0.08825594523431766,58.39889813886675
Bmi & Diphtheria & Infant Deaths,0.39291297811365566,0.38951803183473754,Infant Deaths,0.2202792858122857,Diphtheria,0.12364075391493834,Bmi,-0.00013492584148605546,51.235292407929236
Alcohol & Polio & Thinness 1-19 Years,0.33682903126942876,0.389041041188088,Thinness 1-19 Years,0.412144943632994,Polio,0.08395390173875344,Alcohol,-0.7810751992677083,64.39031131601257
Alcohol & Bmi & Thinness 5-9 Years,0.41892488049630827,0.38812187235518875,Thinness 5-9 Years,0.4144853765001241,Bmi,0.18347874693335386,Alcohol,-0.45376137370850794,62.85860455067603
Hiv/Aids & Infant Deaths & Military,0.4200044771352386,0.38779135128982817,Infant Deaths,-1.0302300717993043,Military,-0.012503842149945203,Hiv/Aids,0.14020201902096566,72.00152847606654
Percentage Expenditure & Polio & Thinness 1-19 Years,0.386076960272269,0.38775114335770056,Thinness 1-19 Years,0.0014258052385665361,Polio,0.10304222976361,Percentage Expenditure,-0.6658845943824554,63.34614738281892
Bmi & Measles & Percentage Expenditure,0.4081672460465266,0.387577981125118,Bmi,0.22888062441400017,Measles,1.265930436750699e-05,Percentage Expenditure,0.0013265566882185622,60.10910333300521
Gdp & Polio & Thinness 5-9 Years,0.4002669753980426,0.385930849374413,Thinness 5-9 Years,0.00020403959675707186,Gdp,0.09486691466031677,Polio,-0.7372478717826033,64.06206716936855
Percentage Expenditure & Population & Thinness 5-9 Years,0.3312860572971179,0.38543763306667356,Thinness 5-9 Years,0.0014088684172378144,Population,1.4175094081971484e-08,Percentage Expenditure,-0.8598911710066757,72.6706804540947
Fdi & Hepatitis B & Hiv/Aids,0.4174191475322739,0.3844985396791496,Fdi,0.03300094268079824,Hiv/Aids,0.049962050071238995,Hepatitis B,-0.9814076445157567,67.74824111269277
Alcohol & Bmi & Measles,0.37686114134224136,0.38415404636013606,Bmi,0.5291270047039909,Measles,0.22160300912245007,Alcohol,6.75280813694501e-06,58.80568896077416
Bmi & Population & Thinness 1-19 Years,0.39681230858083366,0.3825621795756733,Thinness 1-19 Years,0.19145460245216347,Population,1.4075576247137715e-08,Bmi,-0.6527128863963763,65.19364121137887
Hiv/Aids & Military & Total Expenditure,0.4319077512755418,0.38224908968132654,Hiv/Aids,-1.0585985250713996,Military,-0.00906872836196615,Total Expenditure,0.7233912693443038,67.66613302632014
Bmi & Measles & Thinness 1-19 Years,0.38636839899727726,0.3808845185609895,Bmi,0.18476133459017677,Thinness 1-19 Years,2.4979390409300868e-05,Measles,-0.646416796835673,65.77865056253371
Bmi & Diphtheria & Polio,0.41577127063578045,0.3806837978858453,Diphtheria,0.23655628378583668,Polio,0.08839891745815977,Bmi,0.05036430427070706,48.96543689181761
Hiv/Aids & Infant Deaths & Measles,0.4227217741633673,0.38001392121277766,Infant Deaths,-0.9984754466336261,Hiv/Aids,-0.01199266787546321,Measles,1.8480015570535718e-05,72.20403748985417
Diphtheria & Percentage Expenditure & Thinness 1-19 Years,0.39627624895647906,0.3795982962573632,Thinness 1-19 Years,0.12072855207453186,Diphtheria,0.0013598823078656737,Percentage Expenditure,-0.7015809666204434,61.85137618662644
Percentage Expenditure & Thinness 5-9 Years & Under-Five Deaths,0.32073675371738575,0.379166123328584,Thinness 5-9 Years,0.0013973857413479198,Under-Five Deaths,-0.8861167771764503,Percentage Expenditure,0.00274101865795795,72.9550336256101
Bmi & Infant Deaths & Percentage Expenditure,0.4134839701247246,0.3785541609418267,Infant Deaths,0.2250675268197263,Bmi,-0.002508416310392951,Percentage Expenditure,0.0013768229057536537,60.225480877459255
Bmi & Fdi & Polio,0.3904033024912985,0.3783519723945297,Fdi,0.240651706048583,Polio,0.018596398619896023,Bmi,0.0939540476663512,52.65462146907912
Alcohol & Gdp & Thinness 1-19 Years,0.3571768963750973,0.3777533446972826,Thinness 1-19 Years,0.322904247587429,Gdp,0.00020269601246206766,Alcohol,-0.701376834801579,70.22340318117405
Fdi & Percentage Expenditure & Thinness 1-19 Years,0.31694558064312317,0.37722756482939757,Fdi,0.016380688072012012,Thinness 1-19 Years,0.0014326700251890518,Percentage Expenditure,-0.77430721750321,72.36051269974583
Bmi & Diphtheria & Population,0.40561549403138003,0.3766357077352622,Population,0.24191385920979433,Diphtheria,0.11862708999452955,Bmi,4.123641608733131e-09,50.352053715776826
Bmi & Infant Deaths & Thinness 5-9 Years,0.3930856094443418,0.37600131949929616,Infant Deaths,0.19917445739956466,Thinness 5-9 Years,0.006511237163323344,Bmi,-0.6372959169353605,65.11286691951614
Bmi & Fdi & Hepatitis B,0.33324782509476525,0.37560315281643286,Fdi,0.24504689163842874,Bmi,0.02339847317110095,Hepatitis B,0.039224160338346026,57.392207651809336
Bmi & Percentage Expenditure & Population,0.4129080361856141,0.37524418966819806,Population,0.2388838455117911,Bmi,0.0012999068452968566,Percentage Expenditure,2.6338237732285996e-09,59.55860781691109
Bmi & Fdi & Infant Deaths,0.319023575585214,0.37509512295507563,Infant Deaths,0.2508091261273617,Fdi,0.018158401187211456,Bmi,-0.003739485404924435,60.29507746375725
Bmi & Gdp & Thinness 5-9 Years,0.4762604017775544,0.3744670218506003,Thinness 5-9 Years,0.19318733338574434,Gdp,0.00019062295249437888,Bmi,-0.39170329466539483,63.06762777177494
Fdi & Hiv/Aids & Infant Deaths,0.42972089157554416,0.3736987938913512,Infant Deaths,0.025954008595015978,Fdi,-1.008506750402546,Hiv/Aids,-0.01382382326027809,72.19546557098931
Bmi & Diphtheria & Military,0.4052279366935395,0.37347108639606563,Diphtheria,0.24095739743966754,Military,0.11105502317971702,Bmi,-0.12390436722480463,51.46939081810088
Gdp & Thinness 1-19 Years & Thinness 5-9 Years,0.3431643644655792,0.3734485372673162,Thinness 5-9 Years,0.00025181329028029165,Thinness 1-19 Years,-0.29198327229836885,Gdp,-0.4745966939536255,71.98760058823717
Hepatitis B & Percentage Expenditure & Thinness 1-19 Years,0.3420158648042704,0.3729929611334717,Thinness 1-19 Years,0.0529829844360134,Hepatitis B,0.0013681586401775789,Percentage Expenditure,-0.7367037312849032,68.13290028842611
Diphtheria & Gdp & Thinness 1-19 Years,0.41344178767396805,0.3723981081249127,Thinness 1-19 Years,0.10012060970781829,Gdp,0.00023287613982907293,Diphtheria,-0.7044445154606291,63.18694109253146
Alcohol & Bmi & Fdi,0.3835899126598734,0.3709429687664061,Fdi,0.5333437474350455,Bmi,0.22543300615119805,Alcohol,0.013459850376079892,58.45560432967081
Fdi & Hiv/Aids & Measles,0.39820037528618446,0.3708283450015382,Fdi,0.03109816931308213,Hiv/Aids,-1.107587976132536,Measles,-6.261542117314e-05,71.74681520931846
Polio & Thinness 1-19 Years & Thinness 5-9 Years,0.3084158719863772,0.3702757665257661,Polio,0.096098176856236,Thinness 5-9 Years,-0.4264083322618476,Thinness 1-19 Years,-0.5153441872779064,66.10485735701492
Gdp & Hepatitis B & Thinness 1-19 Years,0.3627520793949519,0.36963821593728485,Thinness 1-19 Years,0.0002412848324646653,Gdp,0.049974827951480894,Hepatitis B,-0.7213004531993421,67.72906365334686
Bmi & Military & Polio,0.3913050788431566,0.36961717015975204,Polio,0.2428713914055061,Military,-0.1477611377651995,Bmi,0.10132828524453727,52.35082974988236
Bmi & Infant Deaths & Military,0.31546060381676266,0.3680971093208375,Infant Deaths,0.24997539381935738,Military,-0.0046633942818564405,Bmi,-0.17948526587705288,60.75447323276834
Alcohol & Bmi & Military,0.3812791863181215,0.36790841399706586,Bmi,0.5671078597016477,Military,0.22432872192732975,Alcohol,0.08234806419118788,58.15376296708156
Infant Deaths & Percentage Expenditure & Thinness 5-9 Years,0.3249781604156109,0.36789078058400004,Infant Deaths,0.004935647786409337,Thinness 5-9 Years,0.0014085003957528403,Percentage Expenditure,-0.8675466413047124,72.83948900431288
Diphtheria & Thinness 1-19 Years & Under-Five Deaths,0.3121689028643746,0.3675534715341845,Diphtheria,0.11663246130289337,Thinness 1-19 Years,-0.9503542812796639,Under-Five Deaths,0.005286579973239114,64.17850858850207
Percentage Expenditure & Polio & Thinness 5-9 Years,0.3933066327433239,0.36733001493659834,Thinness 5-9 Years,0.0013696734486528573,Polio,0.0882970158256206,Percentage Expenditure,-0.7646384032425206,65.0731385267794
Bmi & Population & Thinness 5-9 Years,0.4032745855750874,0.36717986191446883,Thinness 5-9 Years,0.19636950017428118,Population,1.2931025844715607e-08,Bmi,-0.6234009747395286,64.98437013760648
Polio & Population & Thinness 5-9 Years,0.31757185082452466,0.36597378073960407,Thinness 5-9 Years,0.1119846838837314,Population,1.5226994850428702e-08,Polio,-0.8912385172212549,64.43594537775543
Bmi & Infant Deaths & Polio,0.3910613139214725,0.3652460695388611,Infant Deaths,0.2387478777462858,Polio,-0.0002985573658689112,Bmi,0.10303598176432308,51.98473015850012
Hiv/Aids & Measles & Military,0.39441570412957605,0.36445162515799073,Hiv/Aids,-1.0707241011284803,Military,-7.245780737377289e-05,Measles,0.06587962774879268,71.94583292699433
Measles & Polio & Thinness 5-9 Years,0.29455364494609526,0.3632029978435806,Polio,1.2949620960506245e-05,Thinness 5-9 Years,0.09252697963912093,Measles,-0.8543559552331528,66.02982657373433
Hiv/Aids & Infant Deaths & Total Expenditure,0.46590711513409966,0.362837519773612,Infant Deaths,-1.050410296301508,Hiv/Aids,-0.010869392789218866,Total Expenditure,0.6740937517632941,68.44883178124299
Gdp & Thinness 5-9 Years & Under-Five Deaths,0.3430620551107463,0.36092206309972574,Thinness 5-9 Years,0.0002489424665794258,Gdp,-0.7843182890885537,Under-Five Deaths,0.0006329863890097709,72.04969797405982
Alcohol & Diphtheria & Thinness 5-9 Years,0.3640038504633686,0.36063830025385724,Thinness 5-9 Years,0.49375352546255535,Diphtheria,0.10134713440939819,Alcohol,-0.7413552299486621,62.36181644633338
Percentage Expenditure & Thinness 1-19 Years & Total Expenditure,0.3191972741738184,0.35896098848830804,Thinness 1-19 Years,0.0014333649798945688,Total Expenditure,-0.7609157535590105,Percentage Expenditure,0.0820967674707678,71.84226947722982
Bmi & Thinness 5-9 Years & Under-Five Deaths,0.3926887799368416,0.35716744437184444,Under-Five Deaths,0.18876124391704757,Thinness 5-9 Years,-0.6869067554859263,Bmi,0.00326650084440705,65.85416950782486
Gdp & Polio & Thinness 1-19 Years,0.4091456298901051,0.3570542317616672,Thinness 1-19 Years,0.0002061024489977215,Gdp,0.09200593230093879,Polio,-0.7620563281584863,64.57136140731697
Infant Deaths & Thinness 5-9 Years & Under-Five Deaths,0.3438833729109415,0.356904274535055,Infant Deaths,0.25550568914258065,Thinness 5-9 Years,-1.0070935178621774,Under-Five Deaths,-0.18756679710872692,74.81136780110536
Hiv/Aids & Measles & Population,0.3951946982354119,0.3564543515663601,Population,-1.0055793899742158,Hiv/Aids,-6.754034846145677e-05,Measles,-3.5980512018565043e-09,72.18666973908523
Hepatitis B & Hiv/Aids & Measles,0.41987910270473455,0.3553083040789615,Hiv/Aids,0.04996827095386178,Measles,-1.0126629126184084,Hepatitis B,-9.85883305020252e-05,68.10982644697985
Bmi & Diphtheria & Thinness 1-19 Years,0.45664633537988036,0.3524424656774822,Diphtheria,0.19638096683040238,Thinness 1-19 Years,0.10464287717955101,Bmi,-0.458275068382498,55.325709604631456
Measles & Percentage Expenditure & Thinness 1-19 Years,0.32312896116116907,0.3524327035514262,Thinness 1-19 Years,1.9228025612224248e-05,Measles,0.0014375468007340655,Percentage Expenditure,-0.8044364698529911,72.55538700961294
Alcohol & Bmi & Thinness 1-19 Years,0.4272864312051427,0.35218958228979924,Thinness 1-19 Years,0.3822157012784773,Bmi,0.20042692631849868,Alcohol,-0.370226849662632,61.83372796107171
Diphtheria & Military & Thinness 5-9 Years,0.31378304899204035,0.3516160599007203,Thinness 5-9 Years,0.12315962335815119,Military,0.25077652618148305,Diphtheria,-0.822771881536675,62.86769032535935
Hepatitis B & Percentage Expenditure & Thinness 5-9 Years,0.3517868169949102,0.3507966807706865,Thinness 5-9 Years,0.052720030699029176,Hepatitis B,0.001559965286215055,Percentage Expenditure,-0.7388979617947796,68.18163460218766
Gdp & Hepatitis B & Thinness 5-9 Years,0.3707097719469008,0.3507443415823157,Thinness 5-9 Years,0.0002464118731758036,Gdp,0.04835628285692295,Hepatitis B,-0.7113888095897052,67.96458822476434
Polio & Population & Thinness 1-19 Years,0.3291671742604262,0.3497420784688242,Thinness 1-19 Years,0.1129943965798665,Population,1.8234788147361474e-08,Polio,-0.9754638722931975,64.57964442139487
Alcohol & Hepatitis B & Thinness 5-9 Years,0.30610484433807306,0.34907606388211787,Thinness 5-9 Years,0.51333842128514,Hepatitis B,0.04948459121538984,Alcohol,-0.6699991833680873,66.8011466388929
Alcohol & Percentage Expenditure & Thinness 5-9 Years,0.35318786794010293,0.3489794849208081,Thinness 5-9 Years,0.374845483968462,Percentage Expenditure,0.0012031310672493407,Alcohol,-0.6655639746477299,70.08094877378748
Diphtheria & Polio & Thinness 5-9 Years,0.33165839731952407,0.34856381136153936,Diphtheria,0.07412628930106677,Thinness 5-9 Years,0.0738855437805647,Polio,-0.7845084766435145,61.08257226078298
Hiv/Aids & Measles & Total Expenditure,0.44823076074349666,0.34814413489866103,Hiv/Aids,-1.0512918636380069,Total Expenditure,-5.7023057780380536e-05,Measles,0.8032958893334665,67.21398795408358
Diphtheria & Military & Thinness 1-19 Years,0.3102582706842443,0.3478914352395345,Thinness 1-19 Years,0.10785816522654061,Military,0.40532980488916126,Diphtheria,-0.8905727559515406,64.09145669164165
Percentage Expenditure & Thinness 1-19 Years & Under-Five Deaths,0.3265538758065156,0.3469038695296496,Thinness 1-19 Years,0.001333526545661562,Under-Five Deaths,-0.9254330357803247,Percentage Expenditure,0.0030914325677598997,72.90086446890594
Military & Polio & Thinness 1-19 Years,0.30531010137624637,0.34679181954256566,Thinness 1-19 Years,0.22742837808192112,Military,0.1031882416673906,Polio,-0.8972266670516288,65.06631777328798
Diphtheria & Population & Thinness 5-9 Years,0.33485558831764206,0.34633953465757494,Thinness 5-9 Years,0.11660704084001773,Population,1.759320263628814e-08,Diphtheria,-0.9731033617249729,64.25952698955226
Polio & Thinness 1-19 Years & Total Expenditure,0.3052865680167304,0.34531270387065915,Thinness 1-19 Years,0.10293344070341645,Total Expenditure,-0.8375640069053052,Polio,0.15997974253467562,64.33768398383637
Bmi & Military & Thinness 5-9 Years,0.392917122722503,0.34501118308781636,Thinness 5-9 Years,0.19496130145096768,Military,-0.07293358123080362,Bmi,-0.6160366213937344,65.2937686334943
Gdp & Measles & Thinness 5-9 Years,0.346829492510239,0.3442868853293438,Thinness 5-9 Years,0.0002384473394112217,Gdp,3.3172863091427904e-05,Measles,-0.7930326908340596,71.9199293505027
Gdp & Infant Deaths & Thinness 1-19 Years,0.35039265042378565,0.3440813434186657,Infant Deaths,0.00024738824276848026,Thinness 1-19 Years,0.0070331844328904575,Gdp,-0.8724079393926565,72.16652280923867
Bmi & Hepatitis B & Total Expenditure,0.34431660805048847,0.34365056527065474,Total Expenditure,0.24434068881334947,Bmi,0.040557299767147365,Hepatitis B,0.22313424060121706,56.007138056434364
Bmi & Fdi & Thinness 5-9 Years,0.39544225349326406,0.3429487329703769,Fdi,0.20696999436369387,Thinness 5-9 Years,0.011562613337944005,Bmi,-0.5409079050223522,64.21984902717786
Bmi & Population & Under-Five Deaths,0.3386023824087563,0.3420783619447536,Population,0.24537255310872041,Under-Five Deaths,1.4100360528638261e-08,Bmi,-0.008050050997520061,60.61268992830503
Bmi & Fdi & Under-Five Deaths,0.330638482875828,0.34195478037973526,Fdi,0.24945414169865382,Under-Five Deaths,0.023511711943364183,Bmi,-0.002962422004711255,60.35973377088278
Diphtheria & Percentage Expenditure & Thinness 5-9 Years,0.4089547788551902,0.34186074771822406,Thinness 5-9 Years,0.12155976489475026,Diphtheria,0.0012419247900261748,Percentage Expenditure,-0.7535056543714842,62.188318903179876
Bmi & Fdi & Population,0.3155054137193791,0.34158265463222215,Fdi,0.24850692771439817,Population,0.01742312882818602,Bmi,2.677425000457978e-09,60.4911674344926
Gdp & Population & Thinness 1-19 Years,0.3629701545296191,0.3407135856667427,Thinness 1-19 Years,0.0002287965822501937,Population,1.6273594023135316e-08,Gdp,-0.8904208986866947,72.33589867333981
Gdp & Thinness 1-19 Years & Total Expenditure,0.34669544095024163,0.3405365850083674,Thinness 1-19 Years,0.00022767988782171594,Gdp,-0.7627425617035014,Total Expenditure,0.20735898419518295,70.84313711409337
Fdi & Percentage Expenditure & Thinness 5-9 Years,0.33263837199547375,0.3402240783108508,Fdi,0.01730564345614522,Thinness 5-9 Years,0.0014526486468232442,Percentage Expenditure,-0.8160203898255682,72.4711757399551
