,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Bmi & Measles & Military & Water,0.6514320990211175,0.6691131259448131,Bmi,0.09272704155433405,Water,3.896248310492935e-05,Military,-0.1980842616183779,Measles,0.34290300680761776,37.72639579691449
Adult Mortality & Alcohol & Gdp & Percentage Expenditure,0.6513653499350944,0.6051056225955512,Adult Mortality,-0.04571670824627366,Alcohol,0.49579197523258917,Gdp,0.00025302639502255975,Percentage Expenditure,-0.0007983935126200103,74.09961870776301
Birth Per Woman & Military & Thinness 5-9 Years & Total Expenditure,0.6512368357301637,0.7117009511251553,Thinness 5-9 Years,-4.2885302512339445,Birth Per Woman,0.2619822886597238,Military,-0.41352978688725966,Total Expenditure,0.267933900609692,81.97804636111495
Bmi & Hepatitis B & Total Expenditure & Water,0.6512112553104936,0.6809028544058817,Total Expenditure,0.07575223572976145,Water,0.011008029945997477,Bmi,0.2017591015317782,Hepatitis B,0.33274880838520804,36.88818666237013
Alcohol & Polio & Total Expenditure & Water,0.651200137796028,0.6100777860373134,Total Expenditure,0.13507993721740735,Alcohol,0.018962384914569752,Water,0.3189259594134692,Polio,0.3754007243203573,34.06699903467437
Alcohol & Birth Per Woman & Thinness 1-19 Years & Total Expenditure,0.6511806267163521,0.6921188525553487,Thinness 1-19 Years,-0.03552818801421743,Alcohol,-4.289585911348701,Birth Per Woman,-0.42683430553278967,Total Expenditure,0.19571473231483094,83.12779163965433
Birth Per Woman & Bmi & Infant Deaths & Military,0.6511540642402145,0.6575942644395697,Infant Deaths,-4.242525861916576,Birth Per Woman,0.08341965210298466,Military,-0.002856750671515057,Bmi,0.17596789684044128,78.62273319969879
Diphtheria & Hepatitis B & Population & Water,0.6511145738084002,0.602943550456755,Population,0.04347232208402306,Water,-0.009742230230526654,Diphtheria,-4.7511618112006104e-09,Hepatitis B,0.38205844714221904,34.78790065856895
Diphtheria & Measles & Under-Five Deaths & Water,0.6510257263514598,0.6210902910624153,Diphtheria,0.04195569954278786,Water,2.4456391668340946e-05,Under-Five Deaths,-0.004747020409469039,Measles,0.37256590185674643,35.07329812291048
Alcohol & Birth Per Woman & Diphtheria & Total Expenditure,0.6510196189535224,0.5965052218409347,Diphtheria,0.055409622666567716,Alcohol,-4.51626565165563,Birth Per Woman,0.035983235523958434,Total Expenditure,0.34173900701866955,77.36061571268272
Alcohol & Infant Deaths & Total Expenditure & Water,0.6510054704235917,0.6293252075678837,Infant Deaths,0.10013001873054886,Alcohol,-0.0040493685299281545,Water,0.23581532008924388,Total Expenditure,0.3788251099661075,36.15854481737967
Hepatitis B & Polio & Total Expenditure & Water,0.6509752079809026,0.6036705383415564,Total Expenditure,0.0041847008679123925,Water,0.009284191576657913,Polio,0.3311089477503387,Hepatitis B,0.39084099132455385,33.815007786812316
Birth Per Woman & Diphtheria & Polio & Thinness 5-9 Years,0.6509195883942048,0.7102699209460321,Thinness 5-9 Years,-4.09874857052484,Birth Per Woman,0.014774295932634351,Diphtheria,0.01665055230115088,Polio,-0.4408407406511401,80.83268898753307
Alcohol & Bmi & Infant Deaths & Water,0.6508685762405678,0.6877506965299764,Infant Deaths,0.11214128814337734,Alcohol,0.07287490942609492,Water,-0.003475123067424951,Bmi,0.32807514192427956,39.099848536738605
Bmi & Total Expenditure & Under-Five Deaths & Water,0.6508211930624942,0.6962961892735106,Total Expenditure,0.07814696778253859,Water,0.1366989178553191,Under-Five Deaths,-0.002867279139322332,Bmi,0.34050805209119994,37.4944109316105
Adult Mortality & Alcohol & Hepatitis B & Population,0.6506804240265635,0.5395096904976229,Adult Mortality,-0.04786024269864712,Alcohol,0.597431954171814,Population,0.03570335930696438,Hepatitis B,-1.0470273537066532e-09,72.03625747686394
Adult Mortality & Gdp & Hepatitis B & Thinness 5-9 Years,0.6505797612146202,0.7048501551710038,Adult Mortality,-0.04176339097482009,Thinness 5-9 Years,0.00016500088662661381,Gdp,0.032757528732042,Hepatitis B,-0.4313089639673587,75.14142961268246
Bmi & Gdp & Hiv/Aids & Total Expenditure,0.6505434254006349,0.6340935330812932,Gdp,0.165487579536401,Hiv/Aids,0.00020893691798096518,Total Expenditure,-0.8904126107007606,Bmi,0.2467124053386517,62.27947020171124
Birth Per Woman & Measles & Polio & Population,0.6505275902715169,0.5590962214151558,Population,-4.829452301082758,Birth Per Woman,-3.596789605510447e-05,Polio,0.02393198391402727,Measles,-1.2347829671924596e-09,81.812118874271
Adult Mortality & Bmi & Gdp & Population,0.650514160114348,0.7517323262684457,Adult Mortality,-0.03827988856309885,Population,0.13904519621637354,Gdp,0.0001777081592618467,Bmi,-1.184116721342221e-09,69.7489182777083
Diphtheria & Fdi & Under-Five Deaths & Water,0.6504936497583245,0.6283242596078975,Fdi,0.02883650440861033,Water,0.0208324822850781,Diphtheria,-0.0034712496839516688,Under-Five Deaths,0.37945819514788803,35.41186982937034
Diphtheria & Total Expenditure & Under-Five Deaths & Water,0.6504799320157542,0.6396451141761721,Diphtheria,0.027423786832662035,Water,0.3029211423371873,Total Expenditure,-0.004107578425755709,Under-Five Deaths,0.3679147106914211,34.944036038504805
Birth Per Woman & Bmi & Hepatitis B & Total Expenditure,0.6504348098513253,0.668801460812426,Total Expenditure,-4.161402689243288,Birth Per Woman,0.08537402676673916,Bmi,0.01582586042832575,Hepatitis B,0.26136594906203103,75.68683252797376
Birth Per Woman & Bmi & Hepatitis B & Polio,0.6504070486275118,0.6623096969765082,Polio,-4.025950274779609,Birth Per Woman,0.08949363283127296,Bmi,0.010260132124180837,Hepatitis B,0.01665914286192533,75.69557243335021
Birth Per Woman & Bmi & Hepatitis B & Under-Five Deaths,0.6502952924757364,0.6639331708408136,Under-Five Deaths,-4.117907338181668,Birth Per Woman,0.08666288989753633,Bmi,0.005749497031773259,Hepatitis B,-0.0018104707727637087,77.90930582550419
Alcohol & Measles & Population & Water,0.6502318725078862,0.5953244983069237,Population,0.1495981555331789,Alcohol,1.2288383808073949e-05,Water,-5.594227689126438e-09,Measles,0.38142732375657923,37.087642014295284
Birth Per Woman & Infant Deaths & Polio & Thinness 1-19 Years,0.6502138825994668,0.6980480305063539,Infant Deaths,-4.111712907232279,Birth Per Woman,0.003396596272170198,Thinness 1-19 Years,0.018144532951258188,Polio,-0.49504379411357924,82.160401394099
Adult Mortality & Alcohol & Thinness 1-19 Years & Thinness 5-9 Years,0.6502090057550406,0.6627149232868927,Adult Mortality,-0.043946601490593276,Alcohol,0.4348855532963064,Thinness 5-9 Years,-0.22712457601254,Thinness 1-19 Years,-0.2177222519987296,76.98859798762724
Measles & Total Expenditure & Under-Five Deaths & Water,0.6501516799100296,0.631829035420382,Total Expenditure,4.8939883458098236e-05,Water,0.3488424470944396,Under-Five Deaths,-0.005034276195774345,Measles,0.37822612991350046,35.89336689416194
Infant Deaths & Polio & Under-Five Deaths & Water,0.6501435968985327,0.6223577686945707,Infant Deaths,0.05445286800285259,Water,0.017919849236017277,Polio,-0.044463796315089704,Under-Five Deaths,0.37334386162282585,37.2458035780683
Birth Per Woman & Gdp & Percentage Expenditure & Total Expenditure,0.6500908625486308,0.7190508729582139,Gdp,-4.323848804255664,Birth Per Woman,0.00015816937002906132,Total Expenditure,-9.656998408329165e-05,Percentage Expenditure,0.268283083633559,79.61982219052678
Diphtheria & Population & Under-Five Deaths & Water,0.6500776219767792,0.6222696422356383,Population,0.028875286227136195,Water,3.892867883553872e-09,Diphtheria,-0.0052996928851898025,Under-Five Deaths,0.3702452460227846,36.43972432632391
Adult Mortality & Gdp & Hiv/Aids & Measles,0.6499691672707472,0.6377179371811654,Adult Mortality,-0.03487046907322151,Gdp,0.00018665082070295602,Hiv/Aids,-0.46353153148875453,Measles,-3.290352005056038e-05,75.52346495538502
Alcohol & Birth Per Woman & Bmi & Total Expenditure,0.6499365597222035,0.6731423373069064,Total Expenditure,0.036412470921602776,Alcohol,-4.21015060661578,Birth Per Woman,0.0832721142681514,Bmi,0.242499384041661,76.91846790085536
Bmi & Fdi & Gdp & Hiv/Aids,0.6498853426303202,0.6183065353197994,Fdi,0.16157921676914352,Gdp,0.00718026808832908,Hiv/Aids,0.00021011083778136978,Bmi,-0.8831367780220503,64.04118969390329
Adult Mortality & Hepatitis B & Thinness 5-9 Years & Under-Five Deaths,0.649871803158632,0.526136609529368,Adult Mortality,-0.04669291657741584,Thinness 5-9 Years,0.028162609040146197,Under-Five Deaths,-0.579725267925332,Hepatitis B,0.0012822366217023207,78.25198883062778
Diphtheria & Fdi & Hepatitis B & Water,0.6498614157598304,0.611141158646336,Fdi,0.04616275439810132,Water,0.016786259444920015,Diphtheria,-0.014214017955187258,Hepatitis B,0.37502483509748474,35.328348347386004
Fdi & Measles & Under-Five Deaths & Water,0.649856252708366,0.6160926537706382,Fdi,0.017260756297317617,Water,3.332206332721209e-05,Under-Five Deaths,-0.005538322150394113,Measles,0.39494113522193125,36.73889857831799
Hepatitis B & Infant Deaths & Polio & Water,0.6498242614460555,0.6123650740491078,Infant Deaths,-0.003398052632749478,Water,-0.005245906522089831,Polio,0.022203486409430023,Hepatitis B,0.37500302900383137,36.90330967669974
Alcohol & Birth Per Woman & Hepatitis B & Under-Five Deaths,0.6498114466640776,0.5672570137857493,Under-Five Deaths,0.08544131542279314,Alcohol,-4.699878751626781,Birth Per Woman,0.014249593600691668,Hepatitis B,-0.0031553459319413335,81.99031347084089
Birth Per Woman & Bmi & Military & Population,0.6497272429907983,0.6572194024015375,Population,-4.1470132614200645,Birth Per Woman,0.1000533465066898,Military,0.0663104753525286,Bmi,-1.091700452260369e-09,77.63872278442796
Birth Per Woman & Hepatitis B & Measles & Total Expenditure,0.6496651504124813,0.5928517047402326,Total Expenditure,-4.82375200472257,Birth Per Woman,0.014049898579218033,Measles,-3.081479315387124e-05,Hepatitis B,0.3251184658181869,80.53869077210601
Birth Per Woman & Measles & Percentage Expenditure & Population,0.6495700626512564,0.7032825232565515,Population,-4.462341096568706,Birth Per Woman,-2.9276742104004227e-05,Measles,0.001111573818094212,Percentage Expenditure,-1.6397729884950465e-09,81.70199966436056
Adult Mortality & Polio & Population & Thinness 1-19 Years,0.649542266282636,0.629792069271989,Adult Mortality,-0.04256275558307581,Thinness 1-19 Years,0.05554450153665937,Population,7.580205567403464e-09,Polio,-0.6185608350427936,75.0033716098542
Birth Per Woman & Infant Deaths & Military & Population,0.6495102704279317,0.5678186160602212,Infant Deaths,-4.827025998166682,Birth Per Woman,-0.0063602335992897704,Military,0.2441632528896799,Population,3.5232151683953217e-09,83.52389071766599
Fdi & Total Expenditure & Under-Five Deaths & Water,0.6494724101715307,0.6297294589593257,Fdi,0.01945231921233473,Water,0.26590800914939156,Total Expenditure,-0.0036582223411561476,Under-Five Deaths,0.3902622826741451,35.39135638222094
Hepatitis B & Infant Deaths & Total Expenditure & Water,0.649407153644513,0.6230572269701805,Infant Deaths,0.006974826032031179,Water,-0.004551764527857466,Total Expenditure,0.2816097866826359,Hepatitis B,0.3902354193262056,34.84001711172405
Fdi & Military & Total Expenditure & Water,0.649303423612507,0.6155487943363857,Fdi,0.014236128565063778,Water,-0.04064290314047636,Military,0.36857647304253915,Total Expenditure,0.3864196366518198,35.02908373598129
Diphtheria & Infant Deaths & Military & Water,0.6491702372661483,0.6201918926427855,Infant Deaths,0.03042278254361828,Water,-0.004178142066902077,Military,-0.03279541964084659,Diphtheria,0.37955904673470003,35.55182580741043
Alcohol & Birth Per Woman & Bmi & Polio,0.6491453435335521,0.666963460828082,Polio,0.04149589944054075,Alcohol,-4.060515614434615,Birth Per Woman,0.08886744263330026,Bmi,0.013720271315889931,76.65917996395827
Adult Mortality & Percentage Expenditure & Thinness 5-9 Years & Under-Five Deaths,0.6491002186476347,0.650262997450693,Adult Mortality,-0.042660762665402176,Thinness 5-9 Years,0.0009030303482470609,Under-Five Deaths,-0.4622585066932381,Percentage Expenditure,-0.002108013525428763,78.5244478893902
Birth Per Woman & Bmi & Infant Deaths & Polio,0.6490448166425113,0.6718990568013034,Infant Deaths,-4.118962749581631,Birth Per Woman,0.09043190201323625,Polio,-0.001805490437792559,Bmi,0.01459789418649279,76.92582357162689
Birth Per Woman & Diphtheria & Hepatitis B & Total Expenditure,0.6490412121316498,0.6000244157853167,Diphtheria,-4.6793795814844374,Birth Per Woman,0.02867701850598902,Total Expenditure,0.001441414072657507,Hepatitis B,0.3296084315136557,78.69796960255714
Birth Per Woman & Bmi & Diphtheria & Hepatitis B,0.6490012400332064,0.6748935129063022,Diphtheria,-3.9943166348965526,Birth Per Woman,0.08882457698975349,Bmi,0.039040846273828714,Hepatitis B,-0.003946273565319777,74.71730826854402
Adult Mortality & Alcohol & Diphtheria & Fdi,0.6488957017868068,0.6303233371549617,Adult Mortality,-0.046122589473819635,Alcohol,0.5579311973738662,Fdi,0.06687361025234062,Diphtheria,0.011814395456959337,69.0053230751955
Alcohol & Birth Per Woman & Bmi & Hepatitis B,0.648838014237108,0.6658478346327482,Bmi,0.05742748925839682,Alcohol,-4.0564416496661195,Birth Per Woman,0.09156434154621707,Hepatitis B,0.0112706953141819,76.65068922278448
Birth Per Woman & Bmi & Military & Polio,0.6487756661538198,0.6640623443097435,Polio,-4.241519818373527,Birth Per Woman,0.09074095844729023,Military,0.05314618938861012,Bmi,0.01639650395358297,76.8293829738638
Adult Mortality & Fdi & Gdp & Polio,0.6486215864042019,0.5668687372549499,Adult Mortality,-0.04493825380574194,Fdi,0.010449544482215724,Gdp,0.00017247802918940285,Polio,0.06583710690095075,70.92261061836685
Measles & Polio & Total Expenditure & Water,0.6485867984503132,0.6132469197698044,Total Expenditure,6.480537353142182e-06,Water,0.018634257877945648,Polio,0.31569585413256823,Measles,0.38563298034136173,33.84962945550406
Adult Mortality & Gdp & Population & Thinness 1-19 Years,0.6484764459213039,0.6864547086179686,Adult Mortality,-0.04141520524438537,Thinness 1-19 Years,0.00017070335036267057,Population,6.1718486667661134e-09,Gdp,-0.5578822331240302,78.30419539681036
Adult Mortality & Alcohol & Gdp & Military,0.6484442177614851,0.6124918736584255,Adult Mortality,-0.04561182978541785,Alcohol,0.4740441259880765,Military,0.0001268223424236159,Gdp,0.18270353216705246,74.01701054372597
Alcohol & Hepatitis B & Total Expenditure & Water,0.6482861030687137,0.6185115338055818,Total Expenditure,0.09689540341359157,Alcohol,0.011037181192251555,Water,0.3364110003628537,Hepatitis B,0.3774538456589871,34.67510259601702
Alcohol & Polio & Under-Five Deaths & Water,0.6480598072522947,0.632023026311916,Polio,0.1409563854993158,Alcohol,0.014775329022926442,Water,-0.004557140400566234,Under-Five Deaths,0.361822374181478,37.78563529800432
Adult Mortality & Alcohol & Fdi & Percentage Expenditure,0.6480331769478365,0.5926010020047875,Adult Mortality,-0.04602109576994173,Alcohol,0.49100111897324666,Fdi,0.010695901017396058,Percentage Expenditure,0.0007294030802030282,74.54433298628987
Birth Per Woman & Diphtheria & Polio & Total Expenditure,0.6478286215612679,0.6025804221890689,Diphtheria,-4.648826306665274,Birth Per Woman,0.01691727267071998,Total Expenditure,0.005156553871453428,Polio,0.3479300362070257,79.29381142521864
Birth Per Woman & Hepatitis B & Military & Total Expenditure,0.6477702098994292,0.591188876128527,Total Expenditure,-4.803823718206769,Birth Per Woman,0.011203895310908773,Military,-0.008781619594303023,Hepatitis B,0.31957416909449043,80.80013235616808
Hepatitis B & Total Expenditure & Under-Five Deaths & Water,0.6476734476822374,0.6336684603587167,Total Expenditure,-0.0008491469281067155,Water,0.28890124335350004,Under-Five Deaths,-0.0034439288983166283,Hepatitis B,0.375583718723942,36.77920667939889
Adult Mortality & Gdp & Thinness 1-19 Years & Thinness 5-9 Years,0.6476711890458515,0.6922823778550612,Adult Mortality,-0.040558368975407086,Thinness 5-9 Years,0.00015191786656552653,Thinness 1-19 Years,-0.3300396135810999,Gdp,-0.2625051888505952,78.46408421877707
Diphtheria & Measles & Polio & Water,0.6476528123019186,0.6016147860093286,Diphtheria,0.030226041136297947,Water,-1.6887879889914553e-06,Polio,0.010200319890682716,Measles,0.38228624928088273,34.27116578538538
Birth Per Woman & Bmi & Fdi & Measles,0.6475807002499424,0.6651445102030554,Fdi,-4.172007811706015,Birth Per Woman,0.08025283431064202,Bmi,0.009388600484101992,Measles,-2.3894464839122054e-05,78.63805989417993
Adult Mortality & Fdi & Polio & Thinness 1-19 Years,0.6475648683199622,0.6261612162435038,Adult Mortality,-0.04305383995733362,Fdi,0.008457827254301553,Thinness 1-19 Years,0.06566688475241587,Polio,-0.5242526458315803,73.87317221211198
Adult Mortality & Alcohol & Gdp & Total Expenditure,0.647556290725349,0.6116436009709943,Adult Mortality,-0.043747751589042115,Alcohol,0.5078244674357454,Gdp,0.00013713457350550406,Total Expenditure,0.2015323511694295,72.43796766608577
Alcohol & Hepatitis B & Measles & Water,0.6474498963874946,0.5914509837312347,Measles,0.1847665681670629,Alcohol,0.012574843596511714,Water,-9.621760671259943e-06,Hepatitis B,0.38016231251214205,36.02623468870119
Alcohol & Fdi & Hepatitis B & Water,0.6473892668559027,0.6053496267497488,Fdi,0.1487456457957224,Alcohol,0.016338478507390453,Water,0.015311335151994745,Hepatitis B,0.3855196126951378,35.15585359108406
