,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Bmi & Gdp & Percentage Expenditure & Status Developed,0.43721321098487437,0.46929436701798266,Gdp,0.1950768425681043,Bmi,0.00028697129877483296,Status Developed,-0.0006394281547278781,Percentage Expenditure,4.4832837663547,60.35347903996226
Bmi & Diphtheria & Population & Status Developed,0.45350023306015713,0.4683929855620267,Population,0.20090815103958098,Diphtheria,0.10026258685293313,Status Developed,4.843001194521079e-09,Bmi,5.888075110414208,52.58637740743972
Hiv/Aids & Status Developed & Total Expenditure & Under-Five Deaths,0.5610207467051282,0.46776699615219847,Hiv/Aids,-0.9401498774979454,Total Expenditure,7.789770671071235,Status Developed,0.5218332078343911,Under-Five Deaths,-0.008895911955377755,67.57142571810319
Bmi & Gdp & Polio & Status Developed,0.48446665371591374,0.46718537508267194,Gdp,0.19595312774689788,Polio,0.00015423862451270762,Status Developed,0.07699698674558741,Bmi,4.165286204820318,54.05131789489798
Bmi & Status Developed & Thinness 1-19 Years & Under-Five Deaths,0.43329998492909894,0.46647867257451026,Thinness 1-19 Years,0.1691346542549339,Under-Five Deaths,5.934503990165066,Status Developed,-0.49816271310914256,Bmi,0.002219377940943623,64.66587713782496
Fdi & Hiv/Aids & Status Developed & Total Expenditure,0.5489126879989085,0.46408412970706914,Fdi,0.00045251306754432575,Hiv/Aids,-0.9998599542528264,Status Developed,8.283976268193568,Total Expenditure,0.5700634826510966,66.85404800585249
Bmi & Diphtheria & Status Developed & Thinness 1-19 Years,0.4860806273763252,0.46183870272194116,Thinness 1-19 Years,0.1594139583938271,Diphtheria,0.09834443259107722,Status Developed,5.339797800281558,Bmi,-0.3622934178589401,56.135809434177986
Bmi & Infant Deaths & Percentage Expenditure & Status Developed,0.4315004234683732,0.459764013236855,Infant Deaths,0.20514201950129657,Bmi,-0.002782318477477981,Status Developed,0.0009827189672808774,Percentage Expenditure,5.267601519641604,60.336230796599835
Bmi & Gdp & Status Developed & Under-Five Deaths,0.44378986639986173,0.45912891677783924,Gdp,0.20068563980419268,Under-Five Deaths,0.0001599129977219528,Status Developed,4.5297806014791036,Bmi,-0.002850387318232545,60.491258915797935
Bmi & Polio & Status Developed & Total Expenditure,0.44025616184495386,0.45886914244670307,Total Expenditure,0.1923350151898865,Polio,0.0934336553261001,Status Developed,6.203148685422697,Bmi,0.04633393651656151,53.308878676170146
Diphtheria & Status Developed & Thinness 1-19 Years & Under-Five Deaths,0.37436182571548926,0.4586018589137696,Thinness 1-19 Years,0.1099400472655478,Diphtheria,6.996180096377418,Status Developed,-0.7226134708680655,Under-Five Deaths,0.0037028522116440143,62.48472728243346
Hiv/Aids & Military & Status Developed & Total Expenditure,0.5500346519960824,0.457006351801693,Hiv/Aids,-1.0063011781096862,Military,0.25963881974895475,Status Developed,8.266248867131512,Total Expenditure,0.563893735877941,66.5580535792163
Bmi & Measles & Status Developed & Thinness 1-19 Years,0.43620754586997484,0.4569854830255772,Thinness 1-19 Years,0.16582935964719114,Bmi,2.5895994857685445e-05,Status Developed,5.739436147047132,Measles,-0.5230840069378119,64.89107625425162
Bmi & Percentage Expenditure & Population & Status Developed,0.432141134104007,0.4563765859166009,Population,0.21711776360524815,Bmi,0.00099351642744158,Status Developed,3.361221692470273e-09,Percentage Expenditure,4.835359067823454,59.87537237447813
Bmi & Military & Status Developed & Thinness 5-9 Years,0.43554383166648974,0.4555680870137521,Thinness 5-9 Years,0.1587127122777342,Military,0.19658170921827167,Status Developed,6.583660182530488,Bmi,-0.5005956401108522,64.66912439724082
Bmi & Measles & Polio & Status Developed,0.44401485324962536,0.45434890228348745,Polio,0.20976562048130298,Bmi,2.6276296427890254e-05,Status Developed,0.07930356051042214,Measles,6.377153043436138,53.915721816265936
Bmi & Gdp & Status Developed & Thinness 5-9 Years,0.4764197259731647,0.4543062041051697,Thinness 5-9 Years,0.17885833833686643,Gdp,0.00014080026343076012,Status Developed,4.355226865613334,Bmi,-0.3353225186968723,62.97569992768676
Bmi & Diphtheria & Measles & Status Developed,0.4582786375650034,0.45392153985823613,Diphtheria,0.20880715536006053,Bmi,0.09395831308805783,Status Developed,2.833354508771646e-05,Measles,6.0121503279585395,52.68584007385421
Bmi & Diphtheria & Status Developed & Total Expenditure,0.45741299353059506,0.4529710421222106,Diphtheria,0.20395982245482475,Total Expenditure,0.09880982367098515,Status Developed,6.018658205907889,Bmi,-0.0032803227807675153,52.48865960644888
Bmi & Fdi & Percentage Expenditure & Status Developed,0.4315507111870696,0.4529436315071782,Fdi,0.21594092521111102,Bmi,0.0018467674388735439,Status Developed,0.000924936773556281,Percentage Expenditure,4.650738668142257,60.003844765508276
Bmi & Fdi & Measles & Status Developed,0.38907746909436103,0.4522755064993857,Fdi,0.21884806436300386,Bmi,-0.0013607708754576546,Status Developed,1.8633495491952802e-05,Measles,7.422089944933129,60.09817151125038
Bmi & Infant Deaths & Status Developed & Thinness 5-9 Years,0.441411420740964,0.451798117756921,Infant Deaths,0.1792178241790122,Thinness 5-9 Years,0.004516735194570916,Status Developed,5.617586215711316,Bmi,-0.4889283568936847,64.1183744148443
Bmi & Measles & Percentage Expenditure & Status Developed,0.4297402698884621,0.45051460761695383,Bmi,0.21281265122459164,Measles,4.524842702999655e-05,Status Developed,0.0009557169385831729,Percentage Expenditure,5.041281372666836,59.71345799998159
Bmi & Fdi & Population & Status Developed,0.3942337755628187,0.44989880120285264,Fdi,0.21622551471760887,Population,-0.0004342365567048025,Status Developed,2.657788065638881e-09,Bmi,7.268394756758151,60.23712561008014
Bmi & Diphtheria & Hepatitis B & Status Developed,0.4616568823025792,0.44931918285886163,Diphtheria,0.2044944961870793,Bmi,0.11501896475823223,Status Developed,-0.014710122971605843,Hepatitis B,6.1211898526214625,52.24925908698907
Bmi & Fdi & Polio & Status Developed,0.4416596973281103,0.4478711573280677,Fdi,0.19203497416271212,Polio,0.0008815633107213949,Status Developed,0.0800580528579031,Bmi,6.2791414078150005,54.88030659782794
Percentage Expenditure & Polio & Status Developed & Thinness 1-19 Years,0.40518040157363006,0.44725794468858004,Thinness 1-19 Years,0.000969450226156451,Polio,0.09424967258268113,Status Developed,4.712056355578208,Percentage Expenditure,-0.6233400152655374,63.36677136214891
Bmi & Diphtheria & Fdi & Status Developed,0.45984765522474874,0.4470569783476199,Fdi,0.2049714310930947,Diphtheria,0.10025456820300585,Status Developed,0.0045906737744320775,Bmi,5.793190559276088,52.56504318549328
Diphtheria & Polio & Status Developed & Thinness 1-19 Years,0.3870735807453902,0.44494218247541883,Thinness 1-19 Years,0.07977232174393252,Diphtheria,0.04739147940523722,Status Developed,6.547311267806357,Polio,-0.6774017388056667,61.23250193382442
Bmi & Population & Status Developed & Thinness 5-9 Years,0.44922520733874943,0.44454640662894784,Thinness 5-9 Years,0.16449520505275322,Population,1.1920499162593163e-08,Status Developed,5.965080516982804,Bmi,-0.550105936679227,64.95795988261423
Bmi & Hepatitis B & Status Developed & Total Expenditure,0.40288756632221745,0.44420986697428044,Total Expenditure,0.19969764332970089,Bmi,0.038575108744451414,Status Developed,6.9233673127600195,Hepatitis B,0.02689463915610356,57.93067825519447
Bmi & Gdp & Military & Status Developed,0.4460202147233413,0.443780791067066,Gdp,0.20501877359573242,Military,0.00016489414300555782,Status Developed,0.10605200313344089,Bmi,5.025317245596486,59.89321522135859
Bmi & Hepatitis B & Status Developed & Thinness 5-9 Years,0.4448520567574907,0.4421678403267075,Thinness 5-9 Years,0.18239570641350883,Bmi,0.03606400869653548,Status Developed,5.782896695797554,Hepatitis B,-0.3647898459278369,60.793678849535084
Alcohol & Bmi & Percentage Expenditure & Status Developed,0.43963999126123354,0.43998458699248566,Alcohol,0.1685368977189016,Bmi,0.19628746793456842,Status Developed,0.0008155192984406756,Percentage Expenditure,4.705622305211818,60.13432305022974
Diphtheria & Gdp & Status Developed & Thinness 5-9 Years,0.4257181850579582,0.4399696296875326,Thinness 5-9 Years,0.10685435017809626,Gdp,0.00020115064732522726,Status Developed,4.2532044688415604,Diphtheria,-0.5648742024844972,61.596279585060564
Bmi & Gdp & Hepatitis B & Status Developed,0.4593849520434669,0.4392014231476506,Gdp,0.21290047456224134,Bmi,0.0001813843309192564,Status Developed,0.02953857072019995,Hepatitis B,3.691908271174115,57.48394158171888
Bmi & Military & Percentage Expenditure & Status Developed,0.43735837788725285,0.43909834047074137,Bmi,0.20849708526403232,Military,0.06823229240025074,Status Developed,0.00100115876679506,Percentage Expenditure,5.011360422192384,60.06507098456317
Bmi & Status Developed & Thinness 5-9 Years & Total Expenditure,0.43991584227403097,0.4383747706059673,Thinness 5-9 Years,0.16837434270209578,Total Expenditure,6.0593734666860675,Status Developed,-0.4482738560897692,Bmi,0.07485454869197361,64.04678711255501
Bmi & Percentage Expenditure & Status Developed & Thinness 5-9 Years,0.4732006473155711,0.4383394079525952,Thinness 5-9 Years,0.16765339501134446,Bmi,0.0009415534258452301,Status Developed,4.682675840236821,Percentage Expenditure,-0.3965771425606069,63.65849209396868
Bmi & Gdp & Infant Deaths & Status Developed,0.44871711407595455,0.43744480801657903,Infant Deaths,0.2055794661115772,Gdp,0.0001597599053055125,Status Developed,-0.000957695707164917,Bmi,4.905455241269361,60.076261022938525
Bmi & Status Developed & Total Expenditure & Under-Five Deaths,0.3951526316277907,0.43740011332611706,Total Expenditure,0.20949146766727764,Under-Five Deaths,6.5875287134012215,Status Developed,-0.019778191005942247,Bmi,-0.005458053256021778,61.04191062498021
Diphtheria & Fdi & Status Developed & Thinness 5-9 Years,0.37817061217928194,0.4364088093134836,Fdi,0.0981301764631799,Thinness 5-9 Years,0.006468833549394315,Status Developed,6.520930348123159,Diphtheria,-0.6787172968209703,63.490264858771326
Bmi & Population & Status Developed & Thinness 1-19 Years,0.45105391613699125,0.4361961895659599,Thinness 1-19 Years,0.16699659361083927,Population,1.2277325542573081e-08,Status Developed,5.918795035495034,Bmi,-0.5667676828921073,64.66431244140917
Diphtheria & Hepatitis B & Status Developed & Thinness 1-19 Years,0.376853827779444,0.436189328711947,Thinness 1-19 Years,0.10075545308982543,Diphtheria,-0.012644012396039066,Status Developed,7.170568978032267,Hepatitis B,-0.7031093662822522,64.33514869840263
Bmi & Military & Status Developed & Thinness 1-19 Years,0.44136101800635646,0.4347942215651257,Thinness 1-19 Years,0.18346889939805142,Military,0.29189764596988044,Status Developed,6.023638553950378,Bmi,-0.38574554233923375,62.95372658750564
Bmi & Military & Population & Status Developed,0.3969859086207274,0.4337373197968826,Population,0.21520716283215013,Military,0.183637910081403,Status Developed,2.5029778805141234e-09,Bmi,7.337916063313416,60.01919417918487
Alcohol & Bmi & Hepatitis B & Status Developed,0.418821005023465,0.4305278886568158,Alcohol,0.22218838823606543,Bmi,0.20521974753751904,Status Developed,0.028113691143581046,Hepatitis B,5.702110739074453,57.67570944501813
Diphtheria & Military & Status Developed & Thinness 5-9 Years,0.383262108406102,0.4296464390525915,Thinness 5-9 Years,0.10280146247529215,Military,0.27295217714507414,Status Developed,6.873415976713517,Diphtheria,-0.6895350843042832,62.62580501736334
Percentage Expenditure & Polio & Status Developed & Total Expenditure,0.29802277760815166,0.42820901719680987,Total Expenditure,0.0012242339687512616,Polio,0.09894113160219253,Status Developed,6.711926580482991,Percentage Expenditure,0.1979639054059863,58.22503305858685
Bmi & Polio & Status Developed & Under-Five Deaths,0.45222552844941,0.42781661615796784,Polio,0.2061035455871515,Under-Five Deaths,0.08379086300696156,Status Developed,5.785588509188985,Bmi,-0.0012984382162640334,54.01306255927878
Bmi & Military & Status Developed & Total Expenditure,0.3981781180154646,0.42665030185702874,Total Expenditure,0.21120528565347052,Military,0.16384513949704615,Status Developed,6.993912533387135,Bmi,0.08442334120496109,59.89094267010279
Bmi & Hepatitis B & Polio & Status Developed,0.452732110860394,0.4262598631992299,Polio,0.2002668610536784,Bmi,0.004079801908333014,Status Developed,0.08508720638610254,Hepatitis B,6.2426859258240075,53.612814732996476
Bmi & Gdp & Status Developed & Thinness 1-19 Years,0.48798271381954283,0.4262250138604683,Thinness 1-19 Years,0.17191656527808308,Gdp,0.00015013590831794703,Status Developed,3.9362924010482367,Bmi,-0.41822191900599537,63.56349591173765
Diphtheria & Percentage Expenditure & Polio & Status Developed,0.32887826006030507,0.42612194562226213,Diphtheria,0.09200631548873467,Polio,0.0011351237924498861,Status Developed,0.048565478099110534,Percentage Expenditure,6.146884901451895,55.953102467168364
Bmi & Fdi & Status Developed & Thinness 1-19 Years,0.445000017006526,0.42579472812765284,Fdi,0.17461777072615825,Thinness 1-19 Years,-0.004517331200530217,Status Developed,6.063455582512733,Bmi,-0.4792323107947085,64.38370274243701
Alcohol & Bmi & Polio & Status Developed,0.45540803237883226,0.4255803639605282,Alcohol,0.1407975289040577,Polio,0.19566708593851612,Status Developed,0.08330725298805944,Bmi,5.744427318876864,53.525673839654374
Alcohol & Bmi & Status Developed & Under-Five Deaths,0.41200660574264897,0.4251297366551285,Alcohol,0.2041433047558392,Under-Five Deaths,0.20744000885642233,Status Developed,5.944955342762714,Bmi,-0.0029074928058539784,59.94297704455605
Bmi & Status Developed & Thinness 5-9 Years & Under-Five Deaths,0.44606479128720167,0.424999879033253,Thinness 5-9 Years,0.18301119801580448,Under-Five Deaths,5.8542431247883,Status Developed,-0.47454822433492644,Bmi,0.0015844151800328277,63.97744681979357
Infant Deaths & Polio & Status Developed & Thinness 1-19 Years,0.3835508037760226,0.42453245821998575,Infant Deaths,0.005651926352402746,Thinness 1-19 Years,0.09328408818541101,Status Developed,6.621426134683172,Polio,-0.8158702192650511,64.4550468797165
Bmi & Percentage Expenditure & Status Developed & Under-Five Deaths,0.4408375268450935,0.42438147175686347,Under-Five Deaths,0.21371893476579723,Bmi,0.001148370889752343,Status Developed,4.990960121916813,Percentage Expenditure,-0.0014437099436503153,59.96433793340785
Bmi & Percentage Expenditure & Status Developed & Total Expenditure,0.4423232147991027,0.4236675203107144,Total Expenditure,0.2008700311166561,Bmi,0.0009695960449496543,Status Developed,5.11850204569614,Percentage Expenditure,0.08457622054524568,60.053333518621514
Diphtheria & Fdi & Status Developed & Thinness 1-19 Years,0.3812711307904365,0.42259083252853724,Fdi,0.10232722436405156,Thinness 1-19 Years,0.005633583332092629,Status Developed,6.6642187774918815,Diphtheria,-0.6636209276141066,63.16808598260939
Polio & Population & Status Developed & Thinness 1-19 Years,0.3893107962654656,0.4205474396596175,Thinness 1-19 Years,0.10037536426211012,Population,1.3123034834954306e-08,Status Developed,6.704646868923644,Polio,-0.7226404400137281,63.546514210921934
Bmi & Fdi & Status Developed & Total Expenditure,0.4007674543221567,0.4190627697518645,Fdi,0.21799723090530704,Total Expenditure,0.0035286092914307288,Status Developed,6.882635290351524,Bmi,0.12385758317860888,59.471211476838036
Bmi & Diphtheria & Infant Deaths & Status Developed,0.4668007865702684,0.4182052065092048,Infant Deaths,0.1994456670152038,Diphtheria,0.1168165013509327,Status Developed,0.0004110357592644609,Bmi,6.227871343784505,51.11638682265169
